user_id,event_type,event_date
1016,login,2023-06-14
1016,view_product,2023-06-16
1016,add_to_cart,2023-06-17
1017,signup,2023-01-05
1017,login,2023-01-07
1017,view_product,2023-01-08
1017,add_to_cart,2023-01-08
1017,purchase,2023-01-08
1018,signup,2023-03-24
1018,login,2023-03-25
1018,view_product,2023-03-26
1018,add_to_cart,2023-03-27
1018,purchase,2023-03-27
1019,signup,2023-05-03
1019,login,2023-05-03
1019,view_product,2023-05-05
1020,signup,2023-03-19
1020,login,2023-03-19
1020,view_product,2023-03-20
1021,signup,2023-06-03
1021,login,2023-06-03
1021,view_product,2023-06-05
1021,add_to_cart,2023-06-05
1022,signup,2023-03-03
1022,login,2023-03-05
1022,view_product,2023-03-05
1022,add_to_cart,2023-03-05
1022,purchase,2023-03-05
1023,signup,2023-05-12
1023,login,2023-05-14
1023,view_product,2023-05-15
1023,add_to_cart,2023-05-15
1023,purchase,2023-05-16
1024,signup,2023-03-30
1024,login,2023-03-31
1024,view_product,2023-03-31
1024,add_to_cart,2023-04-01
1025,signup,2023-02-11
1025,login,2023-02-11
1025,view_product,2023-02-13
1026,signup,2023-03-30
1026,login,2023-04-01
1026,view_product,2023-04-02
1026,add_to_cart,2023-04-02
1026,purchase,2023-04-03
1027,signup,2023-05-26
1028,signup,2023-02-09
1028,login,2023-02-11
1028,view_product,2023-02-11
1028,add_to_cart,2023-02-11
1028,purchase,2023-02-12
1029,signup,2023-03-13
1029,login,2023-03-13
1029,view_product,2023-03-13
1030,signup,2023-02-08
1030,login,2023-02-10
1030,view_product,2023-02-11
1030,add_to_cart,2023-02-11
1031,signup,2023-04-14
1031,login,2023-04-15
1031,view_product,2023-04-15
1031,add_to_cart,2023-04-15
1031,purchase,2023-04-15
1032,signup,2023-01-14
1033,signup,2023-02-01
1033,login,2023-02-02
1033,view_product,2023-02-03
1034,signup,2023-06-28
1034,login,2023-06-29
1034,view_product,2023-06-29
1035,signup,2023-05-05
1035,login,2023-05-06
1035,view_product,2023-05-07
1036,signup,2023-06-15
1036,login,2023-06-15
1036,view_product,2023-06-15
1036,add_to_cart,2023-06-16
1037,signup,2023-04-07
1037,login,2023-04-08
1037,view_product,2023-04-10
1037,add_to_cart,2023-04-11
1038,signup,2023-01-23
1038,login,2023-01-23
1039,signup,2023-03-04
1039,login,2023-03-04
1040,signup,2023-05-23
1040,login,2023-05-25
1040,view_product,2023-05-26
1040,add_to_cart,2023-05-26
1041,signup,2023-06-02
1041,login,2023-06-04
1041,view_product,2023-06-06
1041,add_to_cart,2023-06-06
1042,signup,2023-05-25
1042,login,2023-05-27
1043,signup,2023-02-22
1044,signup,2023-04-14
1045,signup,2023-04-14
1045,login,2023-04-16
1045,view_product,2023-04-16
1046,signup,2023-06-28
1046,login,2023-06-30
1046,view_product,2023-07-01
1046,add_to_cart,2023-07-01
1046,purchase,2023-07-02
1047,signup,2023-02-08
1048,signup,2023-06-28
1048,login,2023-06-28
1048,view_product,2023-06-28
1048,add_to_cart,2023-06-29
1048,purchase,2023-06-30
1049,signup,2023-05-14
1049,login,2023-05-14
1049,view_product,2023-05-14
1049,add_to_cart,2023-05-15
1049,purchase,2023-05-15
1050,signup,2023-03-08
1050,login,2023-03-09
1050,view_product,2023-03-11
1050,add_to_cart,2023-03-12
1050,purchase,2023-03-13
1051,signup,2023-05-15
1051,login,2023-05-17
1051,view_product,2023-05-18
1052,signup,2023-06-28
1052,login,2023-06-29
1052,view_product,2023-07-01
1052,add_to_cart,2023-07-01
1052,purchase,2023-07-01
1053,signup,2023-02-11
1053,login,2023-02-11
1054,signup,2023-01-15
1054,login,2023-01-16
1054,view_product,2023-01-17
1054,add_to_cart,2023-01-18
1055,signup,2023-04-21
1056,signup,2023-06-06
1056,login,2023-06-07
1056,view_product,2023-06-09
1056,add_to_cart,2023-06-09
1057,signup,2023-02-02
1058,signup,2023-06-04
1058,login,2023-06-04
1058,view_product,2023-06-05
1059,signup,2023-06-13
1059,login,2023-06-14
1059,view_product,2023-06-16
1060,signup,2023-06-06
1060,login,2023-06-06
1061,signup,2023-02-07
1061,login,2023-02-08
1061,view_product,2023-02-09
1061,add_to_cart,2023-02-09
1061,purchase,2023-02-10
1062,signup,2023-04-07
1062,login,2023-04-08
1062,view_product,2023-04-10
1063,signup,2023-06-04
1063,login,2023-06-06
1063,view_product,2023-06-08
1063,add_to_cart,2023-06-09
1064,signup,2023-02-02
1064,login,2023-02-02
1064,view_product,2023-02-03
1064,add_to_cart,2023-02-04
1064,purchase,2023-02-04
1065,signup,2023-03-27
1065,login,2023-03-29
1066,signup,2023-03-07
1066,login,2023-03-08
1067,signup,2023-01-10
1067,login,2023-01-10
1067,view_product,2023-01-11
1067,add_to_cart,2023-01-11
1067,purchase,2023-01-11
1068,signup,2023-01-05
1069,signup,2023-05-03
1069,login,2023-05-03
1069,view_product,2023-05-04
1070,signup,2023-03-15
1070,login,2023-03-15
1071,signup,2023-04-07
1071,login,2023-04-07
1071,view_product,2023-04-09
1071,add_to_cart,2023-04-09
1071,purchase,2023-04-10
1072,signup,2023-04-28
1072,login,2023-04-30
1073,signup,2023-02-07
1073,login,2023-02-08
1073,view_product,2023-02-09
1073,add_to_cart,2023-02-09
1073,purchase,2023-02-09
1074,signup,2023-05-21
1075,signup,2023-06-08
1075,login,2023-06-09
1075,view_product,2023-06-09
1075,add_to_cart,2023-06-10
1075,purchase,2023-06-11
1076,signup,2023-02-16
1076,login,2023-02-16
1076,view_product,2023-02-16
1077,signup,2023-04-19
1077,login,2023-04-20
1077,view_product,2023-04-21
1078,signup,2023-06-29
1079,signup,2023-01-15
1080,signup,2023-06-06
1080,login,2023-06-06
1080,view_product,2023-06-06
1081,signup,2023-05-16
1081,login,2023-05-16
1081,view_product,2023-05-17
1082,signup,2023-01-05
1082,login,2023-01-07
1082,view_product,2023-01-07
1082,add_to_cart,2023-01-08
1083,signup,2023-06-06
1083,login,2023-06-07
1083,view_product,2023-06-09
1083,add_to_cart,2023-06-10
1084,signup,2023-02-16
1084,login,2023-02-18
1084,view_product,2023-02-18
1084,add_to_cart,2023-02-18
1084,purchase,2023-02-18
1085,signup,2023-03-09
1085,login,2023-03-11
1085,view_product,2023-03-12
1086,signup,2023-03-17
1086,login,2023-03-19
1086,view_product,2023-03-19
1087,signup,2023-06-22
1087,login,2023-06-22
1088,signup,2023-05-10
1088,login,2023-05-10
1088,view_product,2023-05-11
1089,signup,2023-06-04
1089,login,2023-06-04
1089,view_product,2023-06-06
1089,add_to_cart,2023-06-07
1089,purchase,2023-06-08
1090,signup,2023-04-05
1090,login,2023-04-07
1090,view_product,2023-04-07
1090,add_to_cart,2023-04-08
1090,purchase,2023-04-08
1091,signup,2023-04-25
1091,login,2023-04-25
1091,view_product,2023-04-26
1092,signup,2023-06-13
1092,login,2023-06-15
1093,signup,2023-02-05
1093,login,2023-02-05
1093,view_product,2023-02-05
1093,add_to_cart,2023-02-06
1093,purchase,2023-02-06
1094,signup,2023-01-26
1094,login,2023-01-27
1094,view_product,2023-01-29
1095,signup,2023-02-12
1096,signup,2023-01-27
1096,login,2023-01-29
1097,signup,2023-03-10
1097,login,2023-03-11
1097,view_product,2023-03-13
1097,add_to_cart,2023-03-14
1098,signup,2023-05-28
1098,login,2023-05-28
1098,view_product,2023-05-29
1098,add_to_cart,2023-05-29
1099,signup,2023-01-11
1099,login,2023-01-11
1100,signup,2023-03-15
1100,login,2023-03-15
1100,view_product,2023-03-16
1100,add_to_cart,2023-03-17
1101,signup,2023-04-14
1101,login,2023-04-14
1101,view_product,2023-04-16
1101,add_to_cart,2023-04-16
1102,signup,2023-02-07
1102,login,2023-02-07
1102,view_product,2023-02-08
1102,add_to_cart,2023-02-09
1102,purchase,2023-02-10
1103,signup,2023-05-14
1103,login,2023-05-14
1103,view_product,2023-05-15
1104,signup,2023-01-23
1104,login,2023-01-25
1104,view_product,2023-01-27
1104,add_to_cart,2023-01-27
1105,signup,2023-02-16
1105,login,2023-02-17
1106,signup,2023-03-31
1106,login,2023-04-02
1107,signup,2023-02-15
1107,login,2023-02-16
1107,view_product,2023-02-16
1108,signup,2023-04-17
1109,signup,2023-05-20
1110,signup,2023-05-21
1110,login,2023-05-23
1110,view_product,2023-05-25
1110,add_to_cart,2023-05-26
1110,purchase,2023-05-27
1111,signup,2023-04-14
1111,login,2023-04-15
1111,view_product,2023-04-16
1112,signup,2023-04-21
1112,login,2023-04-21
1113,signup,2023-04-14
1113,login,2023-04-14
1113,view_product,2023-04-15
1113,add_to_cart,2023-04-16
1113,purchase,2023-04-17
1114,signup,2023-03-01
1114,login,2023-03-03
1114,view_product,2023-03-04
1114,add_to_cart,2023-03-04
1114,purchase,2023-03-04
1115,signup,2023-06-20
1115,login,2023-06-20
1115,view_product,2023-06-21
1115,add_to_cart,2023-06-22
1116,signup,2023-04-10
1116,login,2023-04-12
1116,view_product,2023-04-14
1117,signup,2023-03-09
1117,login,2023-03-09
1117,view_product,2023-03-09
1118,signup,2023-05-13
1118,login,2023-05-13
1118,view_product,2023-05-14
1118,add_to_cart,2023-05-14
1118,purchase,2023-05-15
1119,signup,2023-04-30
1120,signup,2023-02-06
1120,login,2023-02-07
1120,view_product,2023-02-09
1120,add_to_cart,2023-02-10
1121,signup,2023-03-13
1121,login,2023-03-13
1121,view_product,2023-03-15
1121,add_to_cart,2023-03-16
1121,purchase,2023-03-17
1122,signup,2023-05-07
1123,signup,2023-04-16
1123,login,2023-04-18
1123,view_product,2023-04-18
1123,add_to_cart,2023-04-18
1123,purchase,2023-04-18
1124,signup,2023-04-02
1124,login,2023-04-03
1124,view_product,2023-04-05
1125,signup,2023-01-31
1125,login,2023-02-02
1126,signup,2023-05-02
1126,login,2023-05-04
1126,view_product,2023-05-04
1127,signup,2023-05-17
1127,login,2023-05-18
1127,view_product,2023-05-18
1128,signup,2023-02-20
1128,login,2023-02-20
1128,view_product,2023-02-20
1129,signup,2023-01-29
1129,login,2023-01-30
1129,view_product,2023-02-01
1129,add_to_cart,2023-02-02
1130,signup,2023-02-09
1130,login,2023-02-11
1131,signup,2023-02-10
1131,login,2023-02-11
1132,signup,2023-01-11
1132,login,2023-01-12
1132,view_product,2023-01-12
1132,add_to_cart,2023-01-13
1133,signup,2023-05-31
1134,signup,2023-01-01
1134,login,2023-01-03
1134,view_product,2023-01-04
1135,signup,2023-02-15
1135,login,2023-02-17
1135,view_product,2023-02-17
1135,add_to_cart,2023-02-17
1135,purchase,2023-02-17
1136,signup,2023-04-11
1136,login,2023-04-13
1136,view_product,2023-04-15
1137,signup,2023-05-29
1137,login,2023-05-31
1137,view_product,2023-06-01
1138,signup,2023-03-31
1138,login,2023-03-31
1138,view_product,2023-04-02
1138,add_to_cart,2023-04-03
1139,signup,2023-04-20
1139,login,2023-04-22
1139,view_product,2023-04-24
1140,signup,2023-06-13
1141,signup,2023-02-26
1141,login,2023-02-27
1141,view_product,2023-02-27
1141,add_to_cart,2023-02-27
1142,signup,2023-01-01
1142,login,2023-01-02
1142,view_product,2023-01-02
1143,signup,2023-03-04
1143,login,2023-03-04
1143,view_product,2023-03-05
1143,add_to_cart,2023-03-06
1144,signup,2023-02-24
1145,signup,2023-04-25
1145,login,2023-04-27
1145,view_product,2023-04-28
1145,add_to_cart,2023-04-28
1145,purchase,2023-04-29
1146,signup,2023-06-17
1146,login,2023-06-18
1146,view_product,2023-06-18
1147,signup,2023-05-23
1147,login,2023-05-24
1147,view_product,2023-05-24
1148,signup,2023-05-29
1148,login,2023-05-29
1149,signup,2023-06-24
1149,login,2023-06-25
1149,view_product,2023-06-26
1150,signup,2023-02-22
1151,signup,2023-05-17
1151,login,2023-05-17
1151,view_product,2023-05-17
1151,add_to_cart,2023-05-18
1151,purchase,2023-05-19
1152,signup,2023-06-29
1152,login,2023-06-30
1152,view_product,2023-06-30
1153,signup,2023-02-26
1153,login,2023-02-26
1153,view_product,2023-02-28
1153,add_to_cart,2023-02-28
1153,purchase,2023-03-01
1154,signup,2023-04-27
1154,login,2023-04-29
1154,view_product,2023-05-01
1154,add_to_cart,2023-05-02
1154,purchase,2023-05-02
1155,signup,2023-06-03
1155,login,2023-06-04
1156,signup,2023-06-18
1156,login,2023-06-19
1157,signup,2023-02-04
1157,login,2023-02-04
1157,view_product,2023-02-04
1157,add_to_cart,2023-02-04
1157,purchase,2023-02-04
1158,signup,2023-03-04
1158,login,2023-03-05
1159,signup,2023-01-25
1159,login,2023-01-26
1159,view_product,2023-01-27
1160,signup,2023-03-31
1160,login,2023-04-02
1161,signup,2023-03-16
1161,login,2023-03-18
1161,view_product,2023-03-19
1161,add_to_cart,2023-03-19
1162,signup,2023-02-07
1162,login,2023-02-08
1162,view_product,2023-02-08
1162,add_to_cart,2023-02-09
1162,purchase,2023-02-10
1163,signup,2023-05-10
1163,login,2023-05-10
1163,view_product,2023-05-11
1164,signup,2023-05-15
1164,login,2023-05-15
1164,view_product,2023-05-16
1164,add_to_cart,2023-05-17
1165,signup,2023-06-11
1165,login,2023-06-11
1166,signup,2023-04-01
1167,signup,2023-01-17
1167,login,2023-01-17
1167,view_product,2023-01-18
1167,add_to_cart,2023-01-19
1167,purchase,2023-01-19
1168,signup,2023-05-08
1168,login,2023-05-10
1169,signup,2023-06-20
1169,login,2023-06-21
1169,view_product,2023-06-21
1170,signup,2023-04-18
1170,login,2023-04-20
1170,view_product,2023-04-20
1171,signup,2023-06-28
1171,login,2023-06-28
1171,view_product,2023-06-29
1171,add_to_cart,2023-06-29
1171,purchase,2023-06-29
1172,signup,2023-06-01
1172,login,2023-06-03
1172,view_product,2023-06-03
1173,signup,2023-01-25
1173,login,2023-01-26
1173,view_product,2023-01-26
1174,signup,2023-06-29
1174,login,2023-06-29
1174,view_product,2023-06-29
1175,signup,2023-03-29
1175,login,2023-03-29
1175,view_product,2023-03-29
1176,signup,2023-06-10
1176,login,2023-06-12
1176,view_product,2023-06-12
1177,signup,2023-06-26
1177,login,2023-06-28
1177,view_product,2023-06-29
1177,add_to_cart,2023-06-30
1177,purchase,2023-07-01
1178,signup,2023-01-29
1178,login,2023-01-30
1178,view_product,2023-02-01
1178,add_to_cart,2023-02-01
1178,purchase,2023-02-02
1179,signup,2023-03-04
1180,signup,2023-05-30
1180,login,2023-05-31
1180,view_product,2023-06-01
1180,add_to_cart,2023-06-01
1181,signup,2023-06-03
1181,login,2023-06-03
1181,view_product,2023-06-05
1181,add_to_cart,2023-06-06
1181,purchase,2023-06-07
1182,signup,2023-06-05
1182,login,2023-06-07
1182,view_product,2023-06-09
1182,add_to_cart,2023-06-09
1182,purchase,2023-06-09
1183,signup,2023-04-24
1183,login,2023-04-26
1183,view_product,2023-04-26
1183,add_to_cart,2023-04-26
1183,purchase,2023-04-27
1184,signup,2023-02-18
1184,login,2023-02-19
1184,view_product,2023-02-19
1184,add_to_cart,2023-02-20
1185,signup,2023-03-22
1185,login,2023-03-23
1185,view_product,2023-03-25
1185,add_to_cart,2023-03-25
1185,purchase,2023-03-25
1186,signup,2023-03-25
1186,login,2023-03-25
1187,signup,2023-04-15
1187,login,2023-04-16
1188,signup,2023-06-26
1188,login,2023-06-28
1188,view_product,2023-06-29
1188,add_to_cart,2023-06-29
1189,signup,2023-05-28
1189,login,2023-05-29
1189,view_product,2023-05-31
1190,signup,2023-04-28
1190,login,2023-04-29
1190,view_product,2023-04-29
1191,signup,2023-03-27
1191,login,2023-03-27
1192,signup,2023-03-04
1192,login,2023-03-04
1193,signup,2023-04-14
1193,login,2023-04-16
1193,view_product,2023-04-18
1193,add_to_cart,2023-04-19
1194,signup,2023-02-18
1194,login,2023-02-19
1194,view_product,2023-02-20
1194,add_to_cart,2023-02-21
1194,purchase,2023-02-21
1195,signup,2023-03-12
1195,login,2023-03-12
1195,view_product,2023-03-12
1195,add_to_cart,2023-03-13
1196,signup,2023-01-01
1197,signup,2023-05-21
1198,signup,2023-06-28
1198,login,2023-06-30
1199,signup,2023-05-03
1200,signup,2023-03-03
1200,login,2023-03-05
1201,signup,2023-02-01
1201,login,2023-02-03
1201,view_product,2023-02-05
1201,add_to_cart,2023-02-05
1201,purchase,2023-02-05
1202,signup,2023-06-07
1202,login,2023-06-08
1203,signup,2023-01-29
1203,login,2023-01-29
1203,view_product,2023-01-31
1203,add_to_cart,2023-01-31
1203,purchase,2023-01-31
1204,signup,2023-02-18
1204,login,2023-02-19
1205,signup,2023-06-22
1205,login,2023-06-23
1205,view_product,2023-06-23
1205,add_to_cart,2023-06-23
1206,signup,2023-01-30
1206,login,2023-01-30
1206,view_product,2023-01-31
1207,signup,2023-05-24
1207,login,2023-05-26
1207,view_product,2023-05-26
1208,signup,2023-06-17
1208,login,2023-06-18
1208,view_product,2023-06-18
1209,signup,2023-01-19
1209,login,2023-01-21
1210,signup,2023-01-18
1211,signup,2023-01-01
1211,login,2023-01-02
1212,signup,2023-03-19
1212,login,2023-03-21
1212,view_product,2023-03-23
1212,add_to_cart,2023-03-23
1213,signup,2023-04-25
1213,login,2023-04-27
1214,signup,2023-06-24
1214,login,2023-06-24
1214,view_product,2023-06-25
1215,signup,2023-04-23
1216,signup,2023-04-24
1216,login,2023-04-25
1217,signup,2023-06-15
1217,login,2023-06-17
1217,view_product,2023-06-19
1217,add_to_cart,2023-06-20
1217,purchase,2023-06-20
1218,signup,2023-06-28
1218,login,2023-06-29
1218,view_product,2023-07-01
1218,add_to_cart,2023-07-01
1218,purchase,2023-07-01
1219,signup,2023-03-04
1219,login,2023-03-04
1220,signup,2023-05-12
1220,login,2023-05-12
1220,view_product,2023-05-14
1220,add_to_cart,2023-05-15
1220,purchase,2023-05-15
1221,signup,2023-05-09
1221,login,2023-05-09
1221,view_product,2023-05-10
1221,add_to_cart,2023-05-11
1222,signup,2023-01-08
1222,login,2023-01-08
1222,view_product,2023-01-09
1222,add_to_cart,2023-01-09
1222,purchase,2023-01-10
1223,signup,2023-06-06
1223,login,2023-06-07
1223,view_product,2023-06-08
1223,add_to_cart,2023-06-09
1223,purchase,2023-06-10
1224,signup,2023-02-24
1225,signup,2023-04-13
1225,login,2023-04-15
1225,view_product,2023-04-17
1226,signup,2023-05-11
1226,login,2023-05-11
1226,view_product,2023-05-12
1226,add_to_cart,2023-05-12
1227,signup,2023-02-01
1227,login,2023-02-03
1227,view_product,2023-02-05
1227,add_to_cart,2023-02-06
1227,purchase,2023-02-07
1228,signup,2023-01-10
1228,login,2023-01-12
1228,view_product,2023-01-13
1229,signup,2023-04-20
1229,login,2023-04-20
1229,view_product,2023-04-20
1229,add_to_cart,2023-04-21
1230,signup,2023-06-11
1230,login,2023-06-11
1230,view_product,2023-06-13
1230,add_to_cart,2023-06-13
1230,purchase,2023-06-14
1231,signup,2023-05-04
1231,login,2023-05-05
1231,view_product,2023-05-06
1232,signup,2023-03-28
1232,login,2023-03-30
1232,view_product,2023-03-30
1233,signup,2023-02-24
1233,login,2023-02-26
1234,signup,2023-02-01
1235,signup,2023-06-27
1235,login,2023-06-28
1235,view_product,2023-06-29
1236,signup,2023-05-15
1236,login,2023-05-17
1236,view_product,2023-05-19
1237,signup,2023-04-03
1237,login,2023-04-05
1237,view_product,2023-04-05
1237,add_to_cart,2023-04-06
1238,signup,2023-01-08
1239,signup,2023-03-06
1239,login,2023-03-07
1240,signup,2023-02-26
1240,login,2023-02-26
1240,view_product,2023-02-27
1240,add_to_cart,2023-02-28
1240,purchase,2023-03-01
1241,signup,2023-03-08
1241,login,2023-03-08
1241,view_product,2023-03-10
1242,signup,2023-03-13
1242,login,2023-03-13
1242,view_product,2023-03-14
1242,add_to_cart,2023-03-14
1242,purchase,2023-03-14
1243,signup,2023-02-23
1243,login,2023-02-23
1243,view_product,2023-02-24
1243,add_to_cart,2023-02-25
1244,signup,2023-03-08
1244,login,2023-03-08
1244,view_product,2023-03-09
1244,add_to_cart,2023-03-09
1245,signup,2023-02-20
1245,login,2023-02-21
1245,view_product,2023-02-21
1246,signup,2023-04-07
1246,login,2023-04-08
1246,view_product,2023-04-08
1247,signup,2023-04-02
1248,signup,2023-01-08
1248,login,2023-01-09
1248,view_product,2023-01-09
1248,add_to_cart,2023-01-09
1249,signup,2023-06-11
1249,login,2023-06-11
1249,view_product,2023-06-11
1249,add_to_cart,2023-06-11
1250,signup,2023-02-04
1250,login,2023-02-05
1250,view_product,2023-02-07
1250,add_to_cart,2023-02-07
1251,signup,2023-04-06
1252,signup,2023-03-29
1252,login,2023-03-30
1253,signup,2023-03-19
1253,login,2023-03-21
1253,view_product,2023-03-22
1253,add_to_cart,2023-03-22
1253,purchase,2023-03-23
1254,signup,2023-02-01
1254,login,2023-02-02
1254,view_product,2023-02-04
1254,add_to_cart,2023-02-04
1255,signup,2023-04-30
1255,login,2023-04-30
1255,view_product,2023-04-30
1255,add_to_cart,2023-05-01
1255,purchase,2023-05-01
1256,signup,2023-02-15
1256,login,2023-02-16
1256,view_product,2023-02-18
1256,add_to_cart,2023-02-18
1257,signup,2023-05-24
1257,login,2023-05-24
1258,signup,2023-06-14
1259,signup,2023-05-22
1259,login,2023-05-24
1259,view_product,2023-05-26
1260,signup,2023-02-24
1260,login,2023-02-25
1260,view_product,2023-02-26
1260,add_to_cart,2023-02-26
1261,signup,2023-06-25
1261,login,2023-06-27
1261,view_product,2023-06-29
1261,add_to_cart,2023-06-29
1261,purchase,2023-06-30
1262,signup,2023-01-07
1263,signup,2023-03-15
1263,login,2023-03-17
1264,signup,2023-01-07
1265,signup,2023-06-10
1265,login,2023-06-11
1266,signup,2023-05-31
1266,login,2023-05-31
1266,view_product,2023-06-01
1266,add_to_cart,2023-06-02
1267,signup,2023-03-26
1267,login,2023-03-27
1267,view_product,2023-03-29
1267,add_to_cart,2023-03-30
1268,signup,2023-05-27
1268,login,2023-05-29
1268,view_product,2023-05-31
1268,add_to_cart,2023-06-01
1268,purchase,2023-06-01
1269,signup,2023-04-22
1269,login,2023-04-24
1270,signup,2023-05-05
1270,login,2023-05-05
1271,signup,2023-05-27
1271,login,2023-05-29
1271,view_product,2023-05-31
1271,add_to_cart,2023-06-01
1272,signup,2023-02-05
1272,login,2023-02-07
1272,view_product,2023-02-07
1273,signup,2023-01-29
1273,login,2023-01-30
1273,view_product,2023-02-01
1274,signup,2023-03-23
1274,login,2023-03-23
1274,view_product,2023-03-25
1275,signup,2023-01-02
1275,login,2023-01-04
1275,view_product,2023-01-04
1276,signup,2023-05-09
1276,login,2023-05-11
1276,view_product,2023-05-13
1277,signup,2023-02-16
1277,login,2023-02-16
1277,view_product,2023-02-18
1277,add_to_cart,2023-02-19
1277,purchase,2023-02-19
1278,signup,2023-05-28
1278,login,2023-05-30
1279,signup,2023-01-11
1279,login,2023-01-11
1279,view_product,2023-01-13
1280,signup,2023-05-10
1280,login,2023-05-10
1280,view_product,2023-05-12
1281,signup,2023-04-29
1281,login,2023-04-30
1281,view_product,2023-04-30
1282,signup,2023-05-20
1282,login,2023-05-22
1282,view_product,2023-05-22
1283,signup,2023-01-20
1283,login,2023-01-21
1283,view_product,2023-01-23
1283,add_to_cart,2023-01-24
1284,signup,2023-01-05
1284,login,2023-01-06
1285,signup,2023-02-06
1285,login,2023-02-07
1285,view_product,2023-02-08
1285,add_to_cart,2023-02-08
1286,signup,2023-06-15
1286,login,2023-06-16
1286,view_product,2023-06-18
1286,add_to_cart,2023-06-19
1286,purchase,2023-06-20
1287,signup,2023-05-17
1287,login,2023-05-17
1288,signup,2023-02-22
1288,login,2023-02-22
1288,view_product,2023-02-23
1288,add_to_cart,2023-02-24
1289,signup,2023-06-21
1289,login,2023-06-22
1289,view_product,2023-06-23
1289,add_to_cart,2023-06-23
1290,signup,2023-04-09
1290,login,2023-04-11
1290,view_product,2023-04-12
1291,signup,2023-03-27
1291,login,2023-03-27
1292,signup,2023-04-18
1292,login,2023-04-19
1292,view_product,2023-04-19
1293,signup,2023-01-24
1293,login,2023-01-25
1293,view_product,2023-01-27
1293,add_to_cart,2023-01-28
1294,signup,2023-03-22
1294,login,2023-03-24
1295,signup,2023-06-07
1295,login,2023-06-08
1295,view_product,2023-06-09
1295,add_to_cart,2023-06-09
1296,signup,2023-04-30
1296,login,2023-04-30
1297,signup,2023-02-28
1297,login,2023-03-02
1298,signup,2023-05-08
1298,login,2023-05-09
1298,view_product,2023-05-10
1298,add_to_cart,2023-05-10
1298,purchase,2023-05-10
1299,signup,2023-04-24
1299,login,2023-04-26
1299,view_product,2023-04-28
1300,signup,2023-04-25
1300,login,2023-04-25
1300,view_product,2023-04-26
1300,add_to_cart,2023-04-26
1300,purchase,2023-04-26
1301,signup,2023-01-14
1301,login,2023-01-16
1301,view_product,2023-01-16
1302,signup,2023-01-09
1302,login,2023-01-09
1302,view_product,2023-01-11
1303,signup,2023-02-09
1303,login,2023-02-09
1303,view_product,2023-02-11
1303,add_to_cart,2023-02-12
1304,signup,2023-01-25
1304,login,2023-01-27
1304,view_product,2023-01-28
1305,signup,2023-04-13
1305,login,2023-04-14
1305,view_product,2023-04-15
1305,add_to_cart,2023-04-15
1305,purchase,2023-04-16
1306,signup,2023-01-22
1306,login,2023-01-24
1306,view_product,2023-01-26
1307,signup,2023-01-04
1307,login,2023-01-04
1307,view_product,2023-01-06
1307,add_to_cart,2023-01-07
1307,purchase,2023-01-08
1308,signup,2023-06-03
1308,login,2023-06-05
1308,view_product,2023-06-05
1308,add_to_cart,2023-06-05
1308,purchase,2023-06-06
1309,signup,2023-01-29
1310,signup,2023-04-19
1310,login,2023-04-21
1310,view_product,2023-04-23
1310,add_to_cart,2023-04-23
1311,signup,2023-04-08
1311,login,2023-04-10
1311,view_product,2023-04-12
1312,signup,2023-02-06
1313,signup,2023-03-16
1313,login,2023-03-16
1313,view_product,2023-03-17
1313,add_to_cart,2023-03-17
1314,signup,2023-03-11
1314,login,2023-03-12
1314,view_product,2023-03-13
1314,add_to_cart,2023-03-13
1314,purchase,2023-03-13
1315,signup,2023-05-26
1315,login,2023-05-27
1315,view_product,2023-05-29
1315,add_to_cart,2023-05-30
1315,purchase,2023-05-30
1316,signup,2023-05-08
1316,login,2023-05-08
1317,signup,2023-03-26
1317,login,2023-03-27
1317,view_product,2023-03-27
1318,signup,2023-02-11
1318,login,2023-02-13
1318,view_product,2023-02-14
1318,add_to_cart,2023-02-14
1318,purchase,2023-02-15
1319,signup,2023-04-10
1319,login,2023-04-12
1320,signup,2023-02-10
1320,login,2023-02-10
1320,view_product,2023-02-10
1321,signup,2023-06-15
1321,login,2023-06-15
1321,view_product,2023-06-15
1321,add_to_cart,2023-06-15
1321,purchase,2023-06-15
1322,signup,2023-02-03
1322,login,2023-02-03
1323,signup,2023-01-17
1323,login,2023-01-18
1324,signup,2023-06-14
1324,login,2023-06-14
1324,view_product,2023-06-16
1325,signup,2023-06-02
1325,login,2023-06-04
1325,view_product,2023-06-04
1325,add_to_cart,2023-06-05
1325,purchase,2023-06-05
1326,signup,2023-05-02
1326,login,2023-05-02
1326,view_product,2023-05-02
1327,signup,2023-03-17
1327,login,2023-03-19
1327,view_product,2023-03-20
1327,add_to_cart,2023-03-21
1328,signup,2023-03-28
1328,login,2023-03-30
1328,view_product,2023-03-31
1328,add_to_cart,2023-04-01
1329,signup,2023-04-27
1329,login,2023-04-27
1329,view_product,2023-04-27
1330,signup,2023-04-16
1330,login,2023-04-17
1330,view_product,2023-04-18
1331,signup,2023-03-27
1331,login,2023-03-27
1331,view_product,2023-03-28
1332,signup,2023-01-27
1332,login,2023-01-28
1332,view_product,2023-01-29
1332,add_to_cart,2023-01-30
1332,purchase,2023-01-30
1333,signup,2023-02-26
1333,login,2023-02-26
1334,signup,2023-01-31
1334,login,2023-02-01
1335,signup,2023-05-14
1335,login,2023-05-14
1335,view_product,2023-05-14
1335,add_to_cart,2023-05-15
1335,purchase,2023-05-15
